"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
2910	"Coffee Shock"	"http://www.rockit.it/coffeeshock"	"Band, Genova, Liguria"	"0"	"Punk, Pop  (NON PIU' ATTIVO)"	"url(/thumb700x250/foto/98647.jpg)"	"[""/recensione/17079/coffee-shock-reazione-kimica"",""/user/donatellacanepa""]"	"\n<div class=""content-rece""><p>I Coffee Shock sono un duo genovese formato da Fra Vega (voce) e Donatella Canepa (chitarra).</p></div>\n"	"[{""name"":""Reazione Kimica"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/17079.jpg"",""link"":""http://www.rockit.it/coffeeshock/album/reazione-kimica/17079""}]"
2911	"Coffee Shower"	"http://www.rockit.it/coffeeshower"	"Band, L'Aquila, Abruzzo"	"2"	"Rock, Punk, Alternativo "	"url(/thumb700x250/foto/116988.jpg)"	"[""/news/continua-caserta-rock-festival"",""/news/nuova-edizione-caserta-rock-festival"",""/news/nuova-edizione-caserta-rock-festival"",""/user/ammoniarec"",""/user/indolence""]"	"\n<div class=""content-rece""><p>I Coffeeshower sono una punk rock band nata a L&#x2019;Aquila nel settembre 1999 dall&#x2019;incontro di due studenti appassionati di punk rock, Pier e Eddie, con l&#x2019;aggiunta di Fausto, il fratello maggiore di Pier. Agli inizi la band si distingue per un particolare mix di punk-rock, hardcore e melodie pop che ricorda molto i Bad Religion e i primi Offspring. Il loro debutto autoprodotto &quot;A Product For The Youth Development&quot; del 2001 va esaurito in pochi mesi e fa dei Coffeeshower un piccolo caso per i seguaci del punk rock italiano. Nonostante vengano osannati su riviste e webzine in Italia e all&#x2019;estero, n&#xE9; le etichette del settore, n&#xE9; tantomeno i media pi&#xF9; blasonati sembrano accorgersi di loro, fino a quando nel 2004 la piccola etichetta genovese Nh-N Records li nota e decide di far uscire uno split-cd intitolato &#x201C;Split by Side&#x201D; condiviso con gli olandesi DEPENDENT, con i quali i Coffeeshower vanno di l&#xEC; a poco in tour in Olanda e in Italia. A seguire il tour italiano con i canadesi BELVEDERE e un altro lungo tour italo-svizzero. Il 2005 &#xE8; l&#x2019;anno del secondo tour tedesco dei quattro abruzzesi, culminato in una trionfale esibizione al Live Rock Festival di Weroth, ma &#xE8; anche l&#x2019;anno del cambiamento e della svolta nella vicenda artistica della band. Dopo l&#x2019;abbandono di Eddie i Coffeeshower tornano a inizio 2006 con una manciata di pezzi che profumano di emocore e di rock e che segnano una decisa maturazione nel suono e nel song-writing del combo abruzzese, cosa che gli vale da subito l&#x2019;attenzione della rivista Punkster che decide di pubblicare il nuovo singolo &#x201C;Black Tie&#x201D; sul suo cd sampler allegato. Il 2006 regala ai Coffeeshower l&#x2019;opportunit&#xE0; di calcare il palco dell&#x2019;HEINEKEN JAMMIN&#x2019; FESTIVAL e di suonare in Svizzera al TASTE OF CHAOS Festival, dividendo il palco con TAKING BACK SUNDAY, SAOSIN, UNDEROATH e ANTI-FLAG. Ma nonostante tutto sono anni difficili per i Coffeeshower, che non riescono a trovare etichette interessate ad una nuova uscita discografica. All&#x2019;inizio del 2008 la band entra in studio per registrare il nuovo album, le cui registrazioni infinite terranno purtroppo la band nuovamente bloccata per molto tempo. All&#x2019;inizio del 2009 i nostri hanno giusto il tempo di togliersi un&#x2019;altra grande soddisfazione aprendo lo show bolognese di CHUCK RAGAN, voce del leggendario gruppo statunitense HOT WATER MUSIC: pochi giorni dopo il terribile sisma colpisce la loro citt&#xE0; e costringe i Coffeeshower all&#x2019;ennesima pausa forzata. Pur tra mille peripezie la band porta a termine nuove registrazioni e pubblica a inizio 2011 con la Indelirium Records il tanto sospirato full-lenght &#x201C;Kicking A Medicine Ball&#x201D;, recepito con apprezzamento pressoch&#xE9; unanime da parte di critica e pubblico. A seguire tanti concerti in Italia e in Europa e una nuova uscita discografica per Indelirium Records, l&#x2019;album compilation &#x201C;The Glory Years&#x201D; del 2013, che assieme a due inediti nuovi di zecca raccoglie tutto il vecchio materiale sparso qua e l&#xE0; tra ep e compilation varie e celebra i 15 anni di onorata carriera dei Coffeeshower. A met&#xE0; novembre 2015 uscir&#xE0; sull&#x2019;etichetta Ammonia Records il nuovo album intitolato &#x201C;Houses&#x201D;, prodotto da Daniele Brian Autore (voce dei VANILLA SKY, nonch&#xE9; noto produttore rock), anticipato dal videoclip del singolo &#x201C;Broken Pieces&#x201D; girato da Stefano Poletti.</p></div>\n"	"[{""name"":""Houses"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/32744.jpg"",""link"":""http://www.rockit.it/coffeeshower/album/houses/32744""},{""name"":""Split by Side"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/4306.jpg"",""link"":""http://www.rockit.it/coffeeshower/album/split-by-side/4306""},{""name"":""A Product for the Youth Development"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/coffeeshower/album/a-product-for-the-youth-development/4307""}]"
2912	"Coffee&TV"	"http://www.rockit.it/coffeeandtv"	"Band, Napoli, Campania"	"0"	"Rock, Pop, Indie "	"url(/thumb700x250/foto/59715.jpg)"	"[""/user/coffeeandtv""]"	"\n<div class=""content-rece""><p>I Coffee&amp;Tv nascono nel 2011 con l&apos; intento da subito di creare un sound &quot;brit-annico&quot; e all&apos; avanguardia, diretto e sfacciato, con venature &quot; indie&quot; che spaziano dagli anni ottanta ai giorni d&apos; oggi. La band ottiene da subito buoni riscontri con live, concorsi e festival in campania e non sono: la vittoria al Campania eco festival (con l&apos; apertura ai Marta sui Tubi), le finali al Mercogliano music Festival, Rock&apos; n blues live contest (Roma) , Hinterland music festival, Italia wave festival ,smoking Live contest. Da ricordare che il brano &quot;ghost&quot; , appartenente alla prima demo, &#xE8; entrato a far parte della colonna sonora del corto &quot; Filo spinato&quot; Attualmente la band &#xE8; in fase di pubblicizzazione del suo nuovissimo Ep registrato presso &quot; L&apos; arte dei rumori studios&quot; di Marano(NA). <br>\nStay tuned!</p></div>\n"	"[{""name"":""Poptimisti"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/19053.jpg"",""link"":""http://www.rockit.it/coffeeandtv/album/poptimisti/19053""}]"
2913	"COFFINSHOP"	"http://www.rockit.it/coffinshop"	"Band, cesena (FC), Emilia Romagna"	"0"	"Punk, Metal, Gotico "	"url(/thumb700x250/foto/25404.jpg)"	"[""/user/coffinshop""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""murder"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/11623.jpg"",""link"":""http://www.rockit.it/coffinshop/album/murder/11623""},{""name"":""perversions"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/11624.jpg"",""link"":""http://www.rockit.it/coffinshop/album/perversions/11624""}]"
2914	"Cohiba"	"http://www.rockit.it/cohiba"	"Band, Toscana"	"0"	"Rock "	"url(/thumb700x250/foto/1802.jpg)"	"[""/news/cohiba-dal-vivo-giovedi-25-cinquale"",""/news/nuovo-sito-cohiba"",""/recensione/1959/cohiba-per-associazione-di-idee"",""/user/ch561487b""]"	"\n<div class=""content-rece""><p>Vai al sito <a href=""http://www.cohibarock.it"" target=""_blank"" rel=""nofollow"">www.cohibarock.it</a>!</p></div>\n"	"[{""name"":""Per associazione di idee"",""date"":"" 2002 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/cohiba/album/per-associazione-di-idee/1959""},{""name"":""Un Cuore Migliore"",""date"":"" 2000 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/858.jpg"",""link"":""http://www.rockit.it/cohiba/album/un-cuore-migliore/858""}]"
2915	"coky hola"	"http://www.rockit.it/cokyhola"	"Band, milano (MI), Lombardia"	"0"	"Indie, Alternativo, Pop rock "	"url(/thumb700x250/foto/92301.jpg)"	"[""/recensione/26592/coky-hola-coky-hola"",""/user/cokyhola""]"	"\n<div class=""content-rece""><p>coky hola &#xE8; un progetto musicale  formato a inizi  2014</p> <p>coky hola  &#xE8; un progetto  musicale   &quot;indie rock&quot;nato in   lombardia milano   a inizi 2014 composto da &quot;coky hola&quot; NDR ha molte influenze musicali tra cui  radiohead , muse , placebo , nirvana, white stripes , the vines , coldplay  .</p></div>\n"	"[{""name"":""Coky Hola"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/26592.jpg"",""link"":""http://www.rockit.it/cokyhola/album/coky-hola/26592""}]"
2916	"Colapesce"	"http://www.rockit.it/colapesce"	"Band, Sicilia"	"824"	"Cantautore, Alternativo "	"url(/thumb700x250/foto/106151.jpg)"	"[""/news/cover-playlist-rockit"",""/articolo/spotify-classifiche-fine-anno-artisti-italiani"",""/articolo/dischi-anno-rockit-2015"",""/user/colapesce""]"	"\n<div class=""content-rece""><p>Colapesce - la storia segreta- Di Angelo Orlando Meloni: C&#x2019;era una volta in Sicilia un giovane di nome Cola che stava tutto il giorno in spiaggia a prendere il sole. La notte, poi, sognava le meraviglie degli abissi marini vagheggiando di splendidi palazzi di cristallo abitati da sinuose sirene. Il lavoro, puah!, non gli voleva calare e quella povera donna di sua madre era talmente disperata che un giorno gli grid&#xF2; contro: &#x201C;Figlio mio, se non ti ravvedi possa tu trasformarti in pesce!&#x201D; Non l&#x2019;avesse mai detto, Cola si ritrov&#xF2; con mani palmate e polmoni di balena, e fu ribattezzato Colapesce. Lungi per&#xF2; dal ravvedersi, divenne nuotatore, surfista, tuffatore provetto e abbronzatissimo. Finch&#xE9; un giorno fu convocato dal re di Sicilia. &#x201C;Ragazzo, l&#xEC; sotto, dove il mare &#xE8; infestato da pescecani e le onde sono alte come palazzi, &#xE8; affondata una nave ricolma di tesori&#x201D;. &#x201C;Alte come palazzi?&#x201D;, chiedeva Colapesce passandosi un dito sul colletto della sua camicia hawaiana. &#x201C;Proprio cos&#xEC;&#x201D;, ribatteva il re, compiaciuto. E Colapesce buono buono, tuffo a bomba nello sprofondo e schivati i pericoli di nuovo a galla con una bisaccia colma di pietre preziose. Ma la brama del sovrano non aveva limiti. Colapesce dovette esplorare i margini subacquei del regno alla ricerca di nuovi tesori e spingersi fin verso le perigliose fosse dove si raggrumava il magma dell&#x2019;Etna. Era stanco, stressato, insoddisfatto, disgustato dai party organizzati dopo ogni sua impresa, i balli, le ciance delle contesse, le pose senza fine per i quadri con i figli dei baroni. Inoltre, dopo tanti anni all&#x2019;ammollo, soffriva di emicranie che nessun cerusico riusciva a contrastare. &#x201C;Sono in trappola&#x201D;. Era uno di quei luned&#xEC; tremendi nel quale il senso della vita fa presto a scemare seguendo le volubili spire della caffettiera. Colapesce nuotava rabbioso, con una trivella in testa e due palle di fuoco per occhi. Si era tuffato nel baratro pi&#xF9; oscuro e nuotando a velocit&#xE0; supersonica tagliava la strada a kraken e serpenti di mare, e a enormi globi luminosi di origine extraterrestre. Ne aveva le scatole piene, il suo unico desiderio era sbrigare la faccenda e farsi un aulin. Il re, quella mattina, non gli aveva nemmeno fatto bere il caff&#xE8;. Non poteva aspettare, lui! Bisognava esplorare le caverne ricolme di lava. &#x201C;L&#x2019;inverno &#xE8; alle porte e voglio usare il magma per scaldare la mia alcova. Portamene un campione e al tuo ritorno organizzer&#xF2; una festa memorabile&#x201D;. Poco manc&#xF2; che Colapesce sputasse in faccia al sovrano, ma si riebbe in un attimo, bruciare nel magma era sempre meglio che marcire nelle segrete di una fortezza. &#x201C;E mi raccomando, non dimenticare di scrivere una bella relazione&#x201D;. La relazione finale, su tutto, lo aveva sempre fatto ammattire. Schiumando di collera fendeva le acque come un siluro scagliato da un sottomarino nucleare. I mostri marini non avevano mai visto niente del genere e al suo passaggio si facevano il segno della croce e si rintanavano. Presto Colapesce avvert&#xEC; un fermento, un&#x2019;energia che gorgogliava nel mar di Sicilia. Le acque ribollirono e si sent&#xEC; perduto. Intrappolato da un vortice, vide tutto nero. Si risvegli&#xF2; al tocco gentile di una sinuosa sirena che lo aveva condotto al sicuro dentro un palazzo di cristallo. La sirena gli serv&#xEC; un t&#xE8;, caldo e vigoroso, che gli fece passare il mal di testa. Era bellissima. E per la prima volta in vita sua Colapesce si sent&#xEC; a casa. Il re e la corte in pompa magna lo aspettarono invano in riva al mare per giorni e giorni e di lui null&#x2019;altro si &#xE8; saputo. Da allora qualcuno dice che Colapesce torner&#xE0; a galla quando sulla terra sar&#xE0; finita l&#x2019;ingiustizia; qualcun altro che la corte &#xE8; ancora l&#xE0;, come spettri in eterna attesa; altri ancora credono che stia lottando con il magma sorreggendo la Sicilia. Ma nessuno ha pensato che forse non leggeremo mai la sua relazione perch&#xE9; Colapesce non vuole pi&#xF9; tornare indietro.</p></div>\n"	"[{""name"":""Egomostro"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/28183.jpg"",""link"":""http://www.rockit.it/colapesce/album/egomostro/28183""},{""name"":""Un meraviglioso declino (Deluxe)"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21502.jpg"",""link"":""http://www.rockit.it/colapesce/album/un-meraviglioso-declino-deluxe/21502""},{""name"":""Un meraviglioso declino"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18404.jpg"",""link"":""http://www.rockit.it/colapesce/album/un-meraviglioso-declino/18404""},{""name"":""S/t"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14392.jpg"",""link"":""http://www.rockit.it/colapesce/album/st/14392""},{""name"":""Rockit Vol. 70 - Speciale MI AMI Festival 2015"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29661.jpg"",""link"":""http://www.rockit.it/compilation/rockit-vol-70-speciale-mi-ami-festival-2015/29661""},{""name"":""Top.100 2013 (51-100)"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24339.jpg"",""link"":""http://www.rockit.it/compilation/top100-2013-51-100/24339""},{""name"":""Rockit Vol.36"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18582.jpg"",""link"":""http://www.rockit.it/compilation/rockit-vol36/18582""},{""name"":""Con due deca - La prima compilation di cover degli 883"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/19203.jpg"",""link"":""http://www.rockit.it/compilation/con-due-deca-la-prima-compilation-di-cover-degli-883/19203""},{""name"":""Top.100 2012 (#1-#50)"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21124.jpg"",""link"":""http://www.rockit.it/compilation/top100-2012-1-50/21124""},{""name"":""MI AMI 2011"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/15467.jpg"",""link"":""http://www.rockit.it/compilation/mi-ami-2011/15467""},{""name"":""Top.it (50-1)"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14565.jpg"",""link"":""http://www.rockit.it/compilation/topit-50-1/14565""}]"
2917	"Cold Desert"	"http://www.rockit.it/colddesert"	"Band, Emilia Romagna"	"0"	"Crossover, Easy-listening, Turntablism "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/jimiteo""]"	"\n<div class=""content-rece""><p>un salto nel buio.</p></div>\n"	"[]"
2918	"Cold Shots"	"http://www.rockit.it/coldshotsband"	"Band, Parma, Emilia Romagna"	"0"	"Rock, Blues "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/Coldshots""]"	"\n<div class=""content-rece""><p>Cold Shots - Band from Parma, Italy</p> <p>Cold Shots - Band rock blues di Parma, Italia.</p></div>\n"	"[]"
2919	"Cold Soffocate"	"http://www.rockit.it/coldsoffocate"	"Band, Lucca, Toscana"	"0"	"Metal, Crossover, Nu-Metal "	"url(/thumb700x250/foto/71323.jpg)"	"[""/user/COLDSOFFOCATE""]"	"\n<div class=""content-rece""><p>Alternative Metal Fro Tuscany</p> <p>old Soffocate si formano a fine 2010 con l&apos;idea di portare del crossover a Lucca.<br>\nInizialmente la band era composta da 5 elementi , ma per varie incompresioni e problemi<br>\nsi scioglie nel 2011. Quattro dei cinque elementi principali, decidono di tornare sulla scena crossover riproponendosi al pubblico , per&#xF2; il tentativo va male e sono costretti ad allontare il bassista trovandosi nella spiacevole situazione di cercare un componente fisso... Dunque oggi i Cold Soffocate sono 5 perch&#xE8; si &#xE8; aggiunto Ema come chitarrista ,e Duccio come bassista. Stanno avorando in studio al loro ep, totalmente sulle sonorit&#xE0; nu-metal stavolta, ispirandosi ai maggiori gruppi della scena ( Deftones e Korn Maximum the Hormone ) . I lavoro e l&apos;impegno c&apos;&#xE8;, e sopratutto la voglia di spaccare il palco fargli infottare sfogare le persone ai concerti.<br>\nDi recente la band si sta dando da fare per la composizione dei nuovi pezzi in chiave nu-metal ma ad ogni evento a cui partecipano propongo cover, e pezzi &quot; old school Cold Soffocate &quot; .</p></div>\n"	"[]"
