id	name	url	info	likes	genre	img	administrators	bio	albums
845	"Andrea Rizzato (Official)"	"http://www.rockit.it/andrearizzatofficial"	"Band, Modena, Emilia Romagna"	"2"	"Rock "	"url(/thumb700x250/foto/70983.jpg)"	"[""/recensione/21335/andrea-rizzato-official-appunti-di-viaggio""]"	"\n<div class=""content-rece""><p>Classe &#x2018;91.<br>\nNato a Mirandola (MO).<br>\n<br>\nSi avvicina alla musica fin da piccolo, grazie alla collezione di dischi e vinili del padre (tra gli altri: Pink Floyd, Deep Purple, Fabrizio de Andr&#xE8;, Genesis, Litfiba, Queen, Elvis Presley, C.C.C.P.). Appassionato di lettura e di scrittura, inizia durante l&#x2019; adolescenza a comporre da autodidatta i primi testi non musicati, prendendo successivamente lezioni scolastiche pomeridiane di chitarra classica (2002). Scoperta la passione per lo strumento, dal 2005 al 2009 frequenta i corsi di chitarra elettrica presso la &quot;Fondazione Scuola di Musica Carlo e Guglielmo Andreoli&quot; di Mirandola (MO), con gli insegnanti Fabio Catozzi prima, e Mauro Siviero poi. Parallelamente inoltre, si esibisce in una cover band locale, dove &#xE8; cantante e chitarra ritmica. Partecipa anche a vari saggi in provincia (Mirandola, Finale Emilia, Cavezzo, San Prospero) e dopo selezioni, prende parte nel 2007 al concorso &quot;A Scuola di Rock&quot;, organizzato da Radio Pico (che presiede inoltre la giuria), classificandosi secondo al termine. Terminati gli studi musicali, da maggio 2010 decide di dedicarsi ai propri brani inediti.<br>\n<br>\nA giugno 2011, registra presso lo studio privato di Enrico Marazzi (insegnante di canto e polistrumentista), la prima demo di &#x201C;Cuori Aperti&#x201D;. A settembre 2011, rientra in studio affidandosi alla produzione esecutiva di Simone Fabbri (Nouv&#xE8;rt), per la registrazione della seconda demo di &#x201C;Sotto il Peso del Cielo&#x201D;. In studio &#xE8; ospite come turnista alla batteria Riccardo Sbardellati (Stone Lizards).<br>\n<br>\nDa giugno 2012, in collaborazione con la Wavemotion Recordings di Federico Ascari (Stone Lizards, Call Me Deceiver), rientra in studio per iniziare le fasi di pre-produzione e registrazione del primo EP autoprodotto &#x201C;Appunti di Viaggio&#x201D;. Affiancato agli arrangiamenti da una nuova linea ritimca (Riccardo Marcato e lo stesso Federico Ascari) e strumentistica (Francesco Landi e Massimiliano Parenti dal Trio Amistad) realizza un disco inedito di sei tracce, in uscita a dicembre 2012. Da quest&apos; ultimo &#xE8; estratto il singolo &#x201C;Luce Spenta&#x201D;, di cui viene girato un videoclip, interpretato dall&#x2019; attore modenese Maurizio Montanari e diretto dal regista reggiano Davide Cilloni (EklipseDesign). Al disco, per nota di cronaca, collabora come ospite anche Franco Anderlini, noto musicista blues modenese, che cura gli arrangiamenti di armonica. A novembre nel frattempo, inizia la collaborazione con il bassista modenese Federico Tassoni, che entra in pianta stabile nel progetto, decidendo di supportare il progetto sia in studio che live.<br>\n<br>\nIl 21 gennaio 2013 &#xE8; stato ospite a Radio Emilia 5.9, emittente web attualmente sponsorizzata da MTV Italia, per presentare in una puntata speciale l&apos; album in diretta nazionale. Dal 5 febbraio 2013 collabora nuovamente con Radio Emilia 5.9, questa volta nella insolita veste di speaker: grazie ad una concessione di fiducia inaspettata da parte del direttore artistico e dello staff, che gli accordano totale carta bianca nella costuzione di un nuovo appuntamento per allargare il palinsesto, inizia la conduzione di un programma inedito di stampo dichiaratamente e volutamente rock, chiamato &quot;Fermo Immagine&quot;. Lo accompagna alla conduzione Matteo Silvestri (Sippo), gi&#xE0; fondatore dell&apos; emittente.<br>\n<br>\nIl 15 marzo 2013 &#xE8; ospite presso il format televisivo &quot;Agh&#xE8; Barbi Show&quot;, su TRC Telemodena, per presentare e promuovere l&apos; album &quot;Appunti di Viaggio&quot;. Per l&apos; occasione, accompagnato dalla banda, propone in chiave elettroacustica tre brani e concede un&apos; ampia intervista al presentatore Andrea Barbi. Tra aprile e maggio 2013, Andrea &#xE8; impegnato nelle tappe dell&apos; &#x201C;Appunti di Viaggio Tour&#x201D;, che lo vedono impegnato in numerosi locali ed eventi a livello regionale per la promozione dell&#x2019; EP.<br>\n<br>\nIl 1-2 maggio 2013, in collaborazione con l&apos; &quot;Accademia DanzArte&quot; di Concordia (MO), presso il Teatro Palatenda di Mirandola (MO) co-firma e produce una parte dello spettacolo &apos;Modern Jazz&apos;. Si esibisce con Massimiliano Parenti alle chitarre in un doppio appuntamento (Live Dancing Project) dove propone i propri brani inediti riarrangiati in chiave acustica, su cui il corpo di ballo costruisce diverse coreografie per la speciale occasione.<br>\n<br>\nIl 25 maggio 2013, sempre in collaborazione con il regista Davide Cilloni (Eklipse Design) lancia il secondo singolo estratto dall&apos; album, &apos;I Sogni Bruciano&apos;, girato tra il Circolo Arci Fuori Orario di Taneto (RE) e Bologna. Come gi&#xE0; annunciato nelle settimane precedenti su alcune interviste rilasciate ad articoli di giornale e webmagazine, Andrea definisce il brano &apos;la svolta della ricerca sonora rock che da parecchio cercavo&apos; e annuncia che diventer&#xE0; la linea guida per i prossimi lavori. Da giugno a luglio 2013, prosegue la promozione live del disco, aggiungendo ulteriori date (sia acustiche, che elettriche) all&apos; &#x201C;Appunti di Viaggio Tour&#x201D;, che lo portano a continuare l&apos; opera di costruzione e di fidelizzazione di un pubblico proprio e non occasionale.<br>\n<br>\nIl 11 luglio 2013, tramite la Pagina Ufficiale Facebook, annuncia che a breve partiranno i lavori per la produzione di un nuovo disco, che presumibilmente sar&#xE0; in uscita per gennaio 2014. Il disco sar&#xE0; registrato presso l&apos; Over Studio di Cento (FE), sede gi&#xE0; scelta per i lavori di Vasco Rossi, Francesco Renga, Samuele Bersani, Laura Pausini, Stadio, Massimo Varini, Umberto Tozzi, e M&#xB0; Celso Valli. La prima parte della squadra tecnica, scelta per la produzione esecutiva &#xE8; la seguente:<br>\n-Raul Girotti [Director] - Chief, Studio&#x2019;s Owner and Supervision<br>\n-Angelo Paracchini [Sound Engineer] - Collaborator of: Vasco Rossi, Laura Pausini, Francesco Renga, Biagio Antonacci, Paolo Valli (drummer for Negrita, Vasco Rossi, Renato Zero, Francesco Renga), Bruno Farinelli (drummer for Lucio Dalla, Cesare Cremonini, Elisa).<br>\n<br>\nTra il 18 luglio e il 14 agosto 2013, in concomitanza con l&apos; inizio delle pre-produzioni, viene annunciato lo staff artistico che prender&#xE0; parte al nuovo progetto. Seppur riconfermando Riccardo Marcato alla batteria, Andrea decide di rivoluzionare completamente l&apos; assetto fisico del gruppo ricercando musicisti pi&#xF9; improntati verso una sonorit&#xE0; prettamente ed aggressivamente rock. Vengono quindi ufficializzati tre nuovi elementi: Manuel Ramponi (chitarrista bolognese, gi&#xE0; insegnante presso la &#x2018;Scuola di Musica Moderna&#x2019; di Pieve di Cento (BO) e allievo del M&#xB0; Michele Galli), Fabrizio Tagliati (chitarrista modenese e fondatore degli ECOS, con cui vanta numerosi concerti in tutta Italia. Gi&#xE0; vincitore del &apos;Festival degli Autori&apos; di Sanremo) e Daniele Govoni (bassista modenese, allievo del M&#xB0; Domenico Loparco presso l&apos; Accademia &apos;Cantiere dei Suoni&apos;) che diventano ufficialmente parte della banda. Viene quindi definitivamente consacrato e reso noto al pubblico, dopo alcune settimane di silenzio, il nucleo dello staff artistico con cui verranno costruiti gli arrangiamenti dei prossimi brani. Il 28 agosto inoltre, viene comunicato sulla pagina ufficiale di facebook che (come per la recording session precedente) anche in questo disco contribuiranno diverse Guest professionistiche nazionali. Non viene per&#xF2; ancora divulgato l&apos; elenco dei nominativi, che sar&#xE0; invece reso noto con concretezza durante il periodo invernale. Nel frattempo, dal 10 settembre tutto il gruppo &#xE8; chiuso nella sala prove di propriet&#xE0; tra le campagne modenesi per terminare la prima fase della produzione esecutiva: assieme alla banda, vengono valutati e modificati gli arrangiamenti iniziali proposti.<br>\n<br>\nFinalmente, il 22 Dicembre, dopo quasi quattro mesi di gestazione lo scheletro dell&apos; album &#xE8; completo e assestato: Andrea sceglie la rosa di brani definitiva (confermando nuovamente l&apos; intenzione di un&apos; identit&#xE0; pi&#xF9; cattiva ed energica), e opta per il &quot;Music Inside Studios&quot; di Rovereto (MO) come location per le live session. Qui, coadiuvato dai sound engineer Daniele Andinetti e Massimo Laudati, registra quindi per la prima volta la bozza del nuovo nuovo disco, trovando piacevoli conferme sul percorso sonoro scelto. Il 2-3 Gennaio sar&#xE0; nuovamente impegnato nel pre-mixaggio e mastering del project presso gli Studios, collaborando con lo staff per una prima supervisione artistica.<br>\n<br>\nIl 18 Gennaio, infine, &#xE8; fissata la data di partenza ufficiale per le Recording Session presso l&apos; Over Studio di Cento (FE).<br>\n<br>\nAutore e Compositore, &#xE8; iscritto all&#x2019; albo della &apos;Societ&#xE0; Italiana degli Autori ed Editori&apos; (SIAE) da Ottobre 2011.</p></div>\n"	"[{""name"":""Appunti di Viaggio"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21335.jpg"",""link"":""http://www.rockit.it/andrearizzatofficial/album/appunti-di-viaggio/21335""}]"
846	"Andrea Rock"	"http://www.rockit.it/andrearock"	"Band, Milano, Lombardia"	"0"	"Rock, Psichedelico, Covers "	"url(/thumb700x250/foto/19949.jpg)"	"[""/user/andrearock""]"	"\n<div class=""content-rece""><p>Ciao a tutti da Andrea Rock, abito in provincia di Milano, suono la chitarra elettrica, canto e nel contempo, attraverso due pedaliere, interagisco con un computer che esegue delle sequenze di basso e batteria da me programmate. Propongo due ore di puro rock di matrice nord americana. Il mio repertorio comprende canzoni di Jimi Hendrix, Van Morrison, Rolling Stones, Black Sabbath, j.j. Cale, Deep Purple; rock &apos;n&apos; roll di C.Berry, Elvis Presley, Little Richard, Jerry Lee Lewis ed altri. Tutte eseguite secondo il mio stile che &#xE8; di tipo hendrixiano. Se ti piace il genere ti consiglio di venire a sentire i miei concerti. Uso chitarra stratocaster con pickups monobobina. Mi piace il suono crudo e puro che mi da il mio ampli a valvole, abbinato al fuzz, possibilmente (quando la situazione lo consente) con il volume a manetta. L&apos;aggeggio che mi piace strapazzare in continuazione &#xE8; il wah-wah. Il risultato che ottengo &#xE8; un suono drammaticamente roboante, incisivo e terrificante che ti schiaccia sul pavimento. Assoli con ululi lancinanti che ti dilaniano il cervello. Scritto da ANDREA ROCK</p></div>\n"	"[]"
847	"Andrea Romano"	"http://www.rockit.it/andrear0mano"	"Band, Puglia"	"1"	"Folk, Alt-country "	"url(/thumb700x250/foto/26620.jpg)"	"[""/user/andrear0mano""]"	"\n<div class=""content-rece""><p>Non fatevi fregare dall&#x2019;espressione accigliata: Andrea &#xE8; uno che si diverte, e non solo con la musica. Sedersi al pianoforte, cantare e convincere gli amici di una vita ad accompagnarlo nelle sue scorribande sono solo manifestazioni della sua creativit&#xE0; da camaleonte. Poteva essere un romanzo o una corsa in auto (s&#xEC;, &#xE8; un ex rallysta) o un dipinto naif dei suoi, ed invece &#xE8; Specchio Nel Blu, ed &#xE8; fatto di suoni e parole. Andrea nasconde dietro il linguaggio pi&#xF9; semplice cose che semplici non sono. Nasconde il lavorio sui testi, e lo nasconde cos&#xEC; bene da dare l&#x2019;impressione che le sue canzoni siano scritte quasi di getto. Immagino sia un fan del giovane Holden, Andrea, o comunque di quel modo l&#xEC; di dire le cose. Una risata, un gesto con la mano o un &#x201C;va b&#xE8;&#x201D; cantato quasi per caso gli permettono di farsi beffa di ogni intellettualismo e di instaurare con l&#x2019;ascoltatore una comunicazione vera, popolare, che rifugge qualsiasi nicchia e che parla a tutti, cos&#xEC; un po&#x2019; come gli viene, conscia che sovente le sbavature affascinano pi&#xF9; della perfezione formale. La brezza leggera delle sue canzoni si declina di volta in volta in pop vivaci, in tempi di bossanova appena accennati e in ballate delicate, e ci&#xF2; che piace &#xE8; che per attrarre l&#x2019;ascoltatore Andrea non ricorre a facili trucchi, n&#xE9; del resto sembra importargliene: in Specchio Nel Blu ci sono semplicemente sette canzoni oneste, fatte di buon artigianato e ispirazione, che al primo ascolto dubito stupiranno qualcuno, ma che pian piano si insinueranno, piacevolmente inattese, in quel luogo speciale dove conserviamo le melodie a noi care, per canticchiarle di tanto in tanto, senza prenderci troppo sul serio. Le sue melodie fanno di tutto (ovvero non fanno nulla) per sembrare canzonette, e Andrea riesce quasi a darcela a bere. Ma il vero vanto di Specchio Nel Blu &#xE8; la leggerezza pensosa del suo autore, che abbraccia la tradizione del cantautorato italiano con serenit&#xE0; ed avanza, leggero e impassibile, con la sicurezza di chi fa ci&#xF2; che pi&#xF9; gli piace ed &#xE8; capace di ridere di s&#xE9;, preoccupandosi poco del resto e dei possibili confronti. A quelli del resto penser&#xE0;, come sempre, la gente. Ma per allora Andrea sar&#xE0; gi&#xE0; da qualche altra parte a fare qualcos&#x2019;altro, nel blu dipinto di blu. Nicola Brami</p></div>\n"	"[{""name"":""Specchio Nel Blu"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/11860.jpg"",""link"":""http://www.rockit.it/andrear0mano/album/specchio-nel-blu/11860""}]"
848	"Andrea Romeo"	"http://www.rockit.it/andrearomeo"	"Band, Treviso, Veneto"	"0"	"Strumentale, Sperimentale, Post-Rock "	"url(/thumb700x250/foto/85028.jpg)"	"[""/recensione/24001/andrea-romeo-need-for-expression"",""/news/smista-cd-tre-dischi-belli-brutto-appendere-sullalbero"",""/user/AndreaRomeo""]"	"\n<div class=""content-rece""><p>Compositore &amp; Producer</p> <p>Compositore, Musicista polistrumentista e Produttore.<br>\n<br>\nClasse 86, &#xE8; nato a Treviso, Italia.<br>\n<br>\nProduttore di sestesso, totalmente dedito alla musica, alle vibrazioni e le emozioni che essa &#xE8; in grado di esprimere.<br>\n<br>\nLa sua musica, perennemente autoprodotta, puramente strumentale, descrive universi multidimensionali, spazi, spesso malinconica, sofferente ma con tratti di energia e slancio sempre presenti.<br>\n<br>\nElettronica, Neoclassica e Post Rock sono le sue principali influenze.<br>\n<br>\nSono molti gli strumenti usati a supporto della causa: chitarre, pianoforte, archi, sintetizzatori, drum machine, basso ed effettistica di vario genere.<br>\n<br>\nLa composizione dei brani &#xE8; quasi sempre il risultato dell&apos;ispirazione del momento, mai forzata, prontamente catturata per un successivo lavoro.<br>\n<br>\n<br>\nDISCOGRAFIA<br>\n<br>\n- Nel 2008 pubblica con la conosciuta ed indipendente etichetta romana Universo, <br>\nil suo primo EP: &quot;4TH DIMENSION&quot;. <br>\n<br>\nTre brani ricchi di atmosfere e sperimentazioni psichedeliche a base di chitare elettriche, drum machine, synth e piano.<br>\n<br>\n- Nel 2013 realizza il suo primo album, &quot;NEED FOR EXPRESSION&quot;, il risultato di un lungo concepimento.<br>\n<br>\nConcepito infatti nel 2008, inizia a prendere forma successivamente fino ad essere realizzato nel 2013.<br>\nRegistrato tra la primavera e l&apos;estate del 2013 a Treviso, &#xE8; stato mixato successivamente a Berlino in Germania.<br>\n<br>\nComposto, suonato e prodotto in completa autonomia, &quot;N.F.E.&quot; vuole essere la migliore sintesi delle esperienze emozionali di vita, la rappresentazione del proprio mondo interiore, facendo uso di capacit&#xE0; di composizione, esecuzione e conoscenze nell&apos;ambito della produzione musicale acquisite fino a quel momento.<br>\n<br>\nStrumenti: chitarre, piano, strings, sintetizzatori, drum machine, basso e varia effettistica.<br>\n<br>\nIntrospettivo e descrittivo, &#xE8; un flusso di sensazioni ed immagini che aiutano a creare atmosfere e visioni nelle quali ogni individuo all&apos;ascolto pu&#xF2; ritrovarsi e fare proprie.<br>\n<br>\nFirma la regia e la produzione del videoclip HEART, prima traccia del disco: <a href=""http://www.youtube.com/watch?v=yocDwEl_yUA"" target=""_blank"" rel=""nofollow"">www.youtube.com/watch?v=yocDwEl_yUA</a><br>\n<br>\nL&apos;album riflette le sue principali influenze musicali: neoclassica, elettronica e post rock.<br>\n<br>\n<br>\nWebsite - <a href=""http://www.andrearomeomusic.com"" target=""_blank"" rel=""nofollow"">www.andrearomeomusic.com</a><br>\nFacebook - <a href=""http://www.facebook.com/andrearomeofficial"" target=""_blank"" rel=""nofollow"">www.facebook.com/andrearomeofficial</a><br>\nBandcamp - <a href=""http://www.andrearomeo.bandcamp.com"" target=""_blank"" rel=""nofollow"">www.andrearomeo.bandcamp.com</a><br>\nYoutube - <a href=""http://www.youtube.com/andrearomeomusic"" target=""_blank"" rel=""nofollow"">www.youtube.com/andrearomeomusic</a><br>\nMail - <a href=""mailto:contact@andrearomeomusic.com"">contact@andrearomeomusic.com</a></p></div>\n"	"[{""name"":""Need For Expression"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24001.jpg"",""link"":""http://www.rockit.it/andrearomeo/album/need-for-expression/24001""}]"
849	"Andrea Rossetti"	"http://www.rockit.it/andrearossetti"	"Band, Bologna, Emilia Romagna"	"0"	"Rock, Pop, Cantautore "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/readingtheatre""]"	"\n<div class=""content-rece""><p>Mi chiamo Andrea Rossetti, sono un cantautore, scrivo in italiano e in inglese, con lo pseudonimo di Ziggy Horowitz.</p> <p>Nasco trent&apos;anni fa, faccio il liceo classico e mi laureo in lettere e poi in filosofia. Nel frattempo studio composizione musicale. Lavoro in RAI come autore e in teatro, con buon successo, ma la musica resta la mia grande passione. <br>\nScrivo musica in italiano e in inglese e ho al mio attivo un CD in inglese, intitolato &quot;Unforgettable lie&quot;, e un EP in italiano, intitolato &quot;Vivere fragili&quot;.<br>\nHo una pagina FB ufficiale con oltre 10.000 fan e un profilo twitter con 4.000 followers.<br>\nIl mio canale su YouTube ha quasi 1000 iscritti con una media per video di circa 20.000 visualizzazioni.<br>\nI miei idoli sono David Bowie, Lucio Dalla e Lucio Battisti.</p></div>\n"	"[]"
850	"Andrea Salini"	"http://www.rockit.it/andreasalini"	"Band, Lazio"	"0"	"Cantautore, Rock, Pop rock "	"url(/thumb700x250/foto/80750.jpg)"	"[""/recensione/23627/andrea-salini-maestrale"",""/news/smista-cd-peggiore-sempre"",""/user/pa74music""]"	"\n<div class=""content-rece""><p>Rock classico e temi cantautorali</p> <p>Andrea Salini nasce a Roma, nel quartiere di Trastevere,  il 27 giugno 1977: l&#x2019;anno del movimento dei movimenti, della nascita del punk, della pubblicazione dello storico &#x201C;Animals&#x201D; dei Pink Floyd e del disco &#x201C;On Stage&#x201D; dei Rainbow (gruppi che lo segnano fin dalla nascita!).<br>\nAccanto al suo talento chitarristico, scopre anche le sue doti canore fondando il suo primo gruppo: i Barricada 22, ispirandosi al titolo di uno dei primi album dei &#x201C;The Gang&#x201D;, storica Rock/Folk band targata Italia. L&#x2019;ascolto dell&#x2019;album &#x201C;Fuori dal Controllo&#x201D; di questo gruppo e l&#x2019;incontro con Marino Severini, leader della band marchigiana nel 2000, durante il tour &#x201C;Controverso&#x201D;, lascia un&#x2019;impronta indelebile in Andrea, tanto da collaborare con questi ultimi nella realizzazione del suo primo album: &#x201C;Dr.Hyde &amp; Mr.Hyde&#x201D;.</p></div>\n"	"[{""name"":""Maestrale"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/23627.jpg"",""link"":""http://www.rockit.it/andreasalini/album/maestrale/23627""},{""name"":""Dr. Hyde e Mr. Hyde"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/23626.jpg"",""link"":""http://www.rockit.it/andreasalini/album/dr-hyde-e-mr-hyde/23626""}]"
851	"Andrea Sambucco"	"http://www.rockit.it/andreasambucco"	"Band, Udine, Friuli Venezia Giulia"	"0"	"Pop, Indie, Acustico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/7993/andrea-sambucco-the-nelson-mandela-ep"",""/recensione/3456/andrea-sambucco-la-stagione-del-beltempo"",""/recensione/2729/andrea-sambucco-semplice"",""/user/andreasambucco"",""/user/arabsheep""]"	"\n<div class=""content-rece""><p>Cantantautore pop demod&#xE8;. Ora fa il comico surreale.</p></div>\n"	"[{""name"":""The Nelson Mandela EP"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/7993.jpg"",""link"":""http://www.rockit.it/andreasambucco/album/the-nelson-mandela-ep/7993""},{""name"":""La stagione del Beltempo"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/3456.jpg"",""link"":""http://www.rockit.it/andreasambucco/album/la-stagione-del-beltempo/3456""},{""name"":""s.e.m.p.l.i.c.e."",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/andreasambucco/album/semplice/2729""}]"
852	"Andrea Sgarzi"	"http://www.rockit.it/andreasgarzi"	"Band, Emilia Romagna"	"0"	"Cantautore, Pop, Alternativo "	"url(/thumb700x250/foto/3435.jpg)"	"[""/recensione/2993/andrea-sgarzi-swallowed-by-the-toy"",""/user/andreasgarzi""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Swallowed by the toy"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/andreasgarzi/album/swallowed-by-the-toy/2993""}]"
853	"Andrea Staderini"	"http://www.rockit.it/andreastaderini"	"Band, Lazio"	"1"	"Cantautore, Rock, Pop "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/3505/andrea-staderini-volevo-essere-al-pacinogli-universitari-di-piazza"",""/news/uscite-discografiche-cinicodisincanto""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Volevo essere Al Pacino/Gli universitari di piazza"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/3505.jpg"",""link"":""http://www.rockit.it/andreastaderini/album/volevo-essere-al-pacinogli-universitari-di-piazza/3505""}]"
854	"Andrea Tich & le Strane Canzoni"	"http://www.rockit.it/www.tich.it"	"Band, Milano, Lombardia"	"0"	"Psichedelico, Pop, Alternativo "	"url(/thumb700x250/foto/96172.jpg)"	"[]"	"\n<div class=""content-rece""><p>Andrea Tich musica non allineata</p> <p>Andrea Tich &#xE8; un personaggio storico, &#xE8; un cantautore che ha esordito nel 1978 con un 33 giri dal titolo &quot;masturbati&quot;, prodotto da Claudio Rocchi e pubblicato dalla storica etichetta discografica, Cramps. Nato ad Augusta (Italia) da genitori di origini nord europee.</p></div>\n"	"[{""name"":""una cometa di sangue CD2"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27284.jpg"",""link"":""http://www.rockit.it/www.tich.it/album/una-cometa-di-sangue-cd2/27284""}]"
855	"Andrea Tich & le Strane Canzoni"	"http://www.rockit.it/lestranecanzoni"	"Band, Milano, Lombardia"	"0"	"Psichedelico, Pop, Alternativo "	"url(/thumb700x250/foto/119212.jpg)"	"[""/user/andreatich""]"	"\n<div class=""content-rece""><p>Andrea Tich musica non allineata</p> <p>Andrea Tich &#xE8; un personaggio storico, &#xE8; un cantautore che ha esordito nel 1978 con un 33 giri dal titolo &quot;masturbati&quot;, prodotto da Claudio Rocchi e pubblicato dalla storica etichetta discografica, Cramps. Nato ad Augusta (Italia) da genitori di origini nord europee.</p></div>\n"	"[{""name"":""una cometa di sangue"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27280.jpg"",""link"":""http://www.rockit.it/lestranecanzoni/album/una-cometa-di-sangue/27280""},{""name"":""siamo nati vegetali"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/33208.jpg"",""link"":""http://www.rockit.it/lestranecanzoni/album/siamo-nati-vegetali/33208""},{""name"":""Milano città nella città"",""date"":"" 1991 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/33209.jpg"",""link"":""http://www.rockit.it/lestranecanzoni/album/milano-citta-nella-citta/33209""},{""name"":""masturbati"",""date"":"" 1978 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/33207.jpg"",""link"":""http://www.rockit.it/lestranecanzoni/album/masturbati/33207""}]"
856	"andrea van cleef"	"http://www.rockit.it/andreavancleef"	"Band, Brescia, Lombardia"	"2"	"Psichedelico, Folk "	"url(/thumb700x250/foto/67904.jpg)"	"[""/recensione/20516/andrea-van-cleef-sundog"",""/user/cleef""]"	"\n<div class=""content-rece""><p>Singer/songwriter. Acoustic, baritone psych-folk music.</p> <p>Nasce, con lontane ascendenze nordiche, nella citt&#xE0; del fegato centenario (Boario Terme), vive a Brescia. Dopo aver trascorso la sua tardoadolescenza, intrisa di diversi lavori (imbianchino, fattorino, autista, modello di serie C, manovale, alla fine insegnante), suonando chitarra e basso in svariate piccole formazioni punk e garage, incontra la sua prima band, i Bogartz, nel 1998. I suoi compagni di band non intendono cantare e lo costringono al doppio ruolo di cantante e bassista.<br>\nI Bogartz arrivano al traguardo del disco nel 2002: Honeymoons in the desert (MooRec/IRD) entra nei finalisti del premio &quot;fuori dal mucchio&quot; indetto dalla rivista specializzata Mucchio Selvaggio, &#xE8; &quot;primascelta&quot; di rockit e viene ottimamente recensito da tutte le riviste di settore.<br>\nNel corso degli anni fonda i garage rockers Thee Jones Bones e gli sperimentali Brother K (finalisti a RadioRai/Musicultura). Allo scioglimento dei Bogartz (che erano sul punto di fare il grande salto, con una produzione &quot;importante&quot;), nel 2004, fonda i Van Cleef Continental, dapprima one- man-band e poi sempre pi&#xF9; band articolata: il loro &quot;Red Sisters&quot; (ben recensito ovunque, da riviste di settore e non) esce nel 2008 negli USA per Steam Machine Records, e nell&apos;Ottobre 2009 in Italia per Casa Molloy/Audioglobe. Il successivo tour di presentazione permette alla band di condividere il palco con musicisti del calibro di Dead Meadow e Gaslight Anthem, conquistandosi un seguito sempre maggiore. Nell&apos;attesa di registrare il seguito di &quot;Red Sisters&quot;, Andrea decide di dare spazio alla componente acustica da sempre presente nel suo songwriting, solitamente sepolta da tonnellate di decibel e distorsioni.<br>\nIl tutto inizia con la collaborazione con la scena indie di St.Louis/Missouri, per la sonorizzazione di un film western indipendente e per la realizzazione di alcune canzoni basate su poesie scritte da protagonisti della scena suddetta. Nasce poi l&apos;idea di un disco solista acustico, da presentare nei piccoli club e nei locali adatti al particolare folk psichedelico del progetto, in cui la voce baritona di Andrea &#xE8; circondata da un tessuto sonoro che rimanda direttamente al folk sperimentale dei primi anni &apos;70.</p></div>\n"	"[{""name"":""Sundog"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20516.jpg"",""link"":""http://www.rockit.it/andreavancleef/album/sundog/20516""},{""name"":""CAMUNIARAMA"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24710.jpg"",""link"":""http://www.rockit.it/compilation/camuniarama/24710""}]"
