"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
1093	"Archer Divinity"	"http://www.rockit.it/archerdivinity"	"Band, Cervignano del Friuli (UD), Friuli Venezia Giulia"	"0"	"Progressive, Metal, Folk "	"url(/thumb700x250/foto/71099.jpg)"	"[""/user/TheDevil91""]"	"\n<div class=""content-rece""><p>Gli Archer Divinity sono un gruppo Power-Folk Metal proveniente da Cervignano del Friuli (UD) nato nel 2009 e inizialmente formato da Angel (voce), Gabriel (Chitarra), Caliel (tastiere), Dave (Basso) e Aylon (batteria).<br>\nNel 2010 la line-up per&#xF2; subisce una variazione poich&#xE8; Dave &#xE8; costretto ad abbandonare il gruppo per problemi personali, al suo posto subentra Sylien al basso e successivamente Erin al violino<br>\nCon questa line-up definitiva, che ha apportato stabilit&#xE0; all&#x2019;interno del gruppo, gli Archer Divinity suonano in numerosi concerti e contest friulani fino a quando nel 2011 registrano la prima demo intitolata &#x201C;Rising&#x201D;, la quale ha riscosso un buon successo.</p></div>\n"	"[{""name"":""Rising"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21396.jpg"",""link"":""http://www.rockit.it/archerdivinity/album/rising/21396""}]"
1094	"Archimede [Toscana]"	"http://www.rockit.it/archimedetoscana"	"Band, Toscana"	"0"	"Sperimentale, Rock, Progressive "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
1095	"Architect's eye"	"http://www.rockit.it/architectseye"	"Band"	"1"	"Industrial, Elettronico "	"url(/thumb700x250/foto/2613.jpg)"	"[""/recensione/4087/architects-eye-motel-architecture"",""/recensione/2044/architects-eye-decline"",""/user/notsopopular""]"	"\n<div class=""content-rece""><p>Motel architecture secondo disco di architect&#x2019;s eye. La band ha un suono riconducibile a nine inch nails e massive attack ma con chitarre dilatate, reminescenza dei my bloody valentine. Il primo CD della band, decline, uscito nel 2003 per la Darkcell Digital Music (UK) &#xE8; stata trasmessa da diverse radio e recensita benevolmente ma solo all&#x2019;estero. Il nuovo album ha tonalit&#xE0; pi&#xF9; crepuscolari ed &#xE8; in uscita ora sempre per la Darkcell Digital Music.</p></div>\n"	"[{""name"":""Motel architecture"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/4087.jpg"",""link"":""http://www.rockit.it/architectseye/album/motel-architecture/4087""},{""name"":""Decline"",""date"":"" 2002 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/2044.jpg"",""link"":""http://www.rockit.it/architectseye/album/decline/2044""}]"
1096	"Arcoveleno"	"http://www.rockit.it/arcoveleno"	"Band, Lombardia"	"0"	"Progressive, Acustico, Post-Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
1097	"Arctic Plateau"	"http://www.rockit.it/arcticplateau"	"Band, Roma, Lazio"	"1"	"New-Wave, Post-Rock, Shoegaze "	"url(/thumb700x250/foto/56415.jpg)"	"[""/recensione/18506/arctic-plateau-the-enemy-inside"",""/user/cestdisco""]"	"\n<div class=""content-rece""><p>Arctic Plateau &#xE8; il musicista romano Gianluca Divirgilio. La prima canzone, Eight Years Old, &#xE8; stata composta nel giugno 2006. Nello stesso anno, Gianluca composto altri brani strumentali, e registrato due canzoni chiamate Coldream e &quot;On a Sad Sunny Day&quot;. Dopo aver inviato promo all&apos;attenzione di varie etichette europee, il 13 marzo 2008 ha firmato un contratto per cinque album con la tedesca Prophecy Productions. Il primo album di studio, &#x201C;On a Sad Sunny Day&#x201D;, &#xE8; stato rilasciato il 12 giugno 2009. Tutti i brani sono stati scritti e composti da Divirgilio stesso.</p></div>\n"	"[{""name"":""The Enemy Inside"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18506.jpg"",""link"":""http://www.rockit.it/arcticplateau/album/the-enemy-inside/18506""},{""name"":""Split (with Les Discrets)"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18532.jpg"",""link"":""http://www.rockit.it/arcticplateau/album/split-with-les-discrets/18532""},{""name"":""On a Sad Sunny Day"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18530.jpg"",""link"":""http://www.rockit.it/arcticplateau/album/on-a-sad-sunny-day/18530""}]"
1098	"Ardath"	"http://www.rockit.it/ardath"	"Band, Lombardia"	"0"	"Metal "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
1099	"Ardesia"	"http://www.rockit.it/ardesia"	"Band, Lazio"	"1"	"Rock, New-Wave, Grunge "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/879/ardesia-lodore-della-pioggia""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Incandescente"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/17288.jpg"",""link"":""http://www.rockit.it/ardesia/album/incandescente/17288""},{""name"":""L'odore della pioggia"",""date"":"" 2000 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/ardesia/album/lodore-della-pioggia/879""}]"
1100	"Ardlac"	"http://www.rockit.it/ardlac"	"Band, Lombardia"	"0"	"Rock'n'roll, Folk "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/1789/ardlac-demo""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Demo"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/ardlac/album/demo/1789""}]"
1101	"Arduo"	"http://www.rockit.it/Arduo"	"Band, napoli (NA), Campania"	"2"	"Strumentale, Jazz, Hardcore "	"url(/thumb700x250/foto/103879.jpg)"	"[""/articolo/nadir-direzione-opposta-napoli-live-report"",""/recensione/28824/arduo-arduo"",""/user/Arduo""]"	"\n<div class=""content-rece""><p>Jazz-core-math-rock duo</p> <p>Gli Arduo nascono dall&apos;incontro tra Marcello Giannini (Slivovitz, Cristiano Arcelli &quot;Brooks&quot;, Enrico Rava, Guru+Marco Messina) e Andrea De Fazio (Erlend &#xD8;ye, Fitness Forever).<br>\nEntrambi appassionati di math-rock, jazz-core e hardcore decidono di unire le loro diverse esperienze musicali e artistiche per dare vita a un duo che contenesse tutta la loro versatilit&#xE0;.<br>\nIl risultato &#xE8; un miscuglio di jazz-core, rock, psichedelia e progressive che &#xE8; stato registrato nel loro primo disco &quot;Arduo&quot;.</p></div>\n"	"[{""name"":""Arduo"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/28824.jpg"",""link"":""http://www.rockit.it/Arduo/album/arduo/28824""}]"
1102	"Are We Real?"	"http://www.rockit.it/arewereal"	"Band, Udine, Friuli Venezia Giulia"	"1"	"Lo-Fi, Indie, Acustico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/arewereal""]"	"\n<div class=""content-rece""><p>Gli &quot;Are We Real?&quot; sono Francesco ed Alex (entrambi classe 1993), un duo friulano, al quale risulta difficile attribuire un genere specifico. I testi, molto importanti per la band, scritti principalmente da Alex, sono allegorici, parlano a immagini e a scenari, il pi&#xF9; possibile evocativi e toccanti, ai quali Francesco con le sue melodie di chitarra riesce a dare ancora pi&#xF9; enfasi. All&apos;attivo i due hanno 3 EP (inverno, 21:47:32, racconti lo-fi di un viaggio al mare) e 2 singoli (la strada a sinistra&#x2026;, regressione). Tutti i loro lavori sono scaricabili gratuitamente tramite i link reperibili dalla loro pagina facebook o last.fm. Francesco: Voce, chitarra, ukulele. Alex: Basso, synth, voce.</p></div>\n"	"[{""name"":""Il Piccolo Dirigibile Giallo"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/17107.jpg"",""link"":""http://www.rockit.it/arewereal/album/il-piccolo-dirigibile-giallo/17107""}]"
